AgentID,Tgt_3YN,Age_Grp,Gender,Apply_CH,re_hire_freq_grp,Q2,Q7,Q8,Q18,Q22,Q38,rank_INDEX14,rank_INDEX18,rank_INDEX23,rank_INDEX27,rank_INDEX28,rank_INDEX29,rank_INDEX32,rank_INDEX44,rank_INDEX93,rank_AVG_AMT_6M
1432,0,30G,2,MGM,0,1,1,4,3,1,1,3,2,0,0,0,0,2,2,1,5
1433,0,5060G,2,MGM,0,3,1,3,3,2,1,,,,,,,,,,8
1434,0,40G,1,MGM,0,3,2,4,2,6,2,3,0,2,2,3,0,0,0,0,3
1435,0,5060G,2,MGM,0,1,2,4,2,1,2,1,2,2,2,2,2,3,3,3,5
1436,0,5060G,2,MGM,0,1,1,3,4,1,2,2,0,1,1,1,2,0,1,1,8
1437,0,5060G,2,MGM,0,1,1,6,1,1,1,1,3,3,3,2,3,0,1,3,9
1438,0,5060G,2,MGM,0,3,2,3,1,3,2,1,3,2,2,0,3,3,3,2,7
1439,0,5060G,2,MGM,0,4,2,4,1,6,2,1,3,2,2,2,2,2,2,2,8
1440,0,5060G,2,MGM,0,3,2,4,2,5,1,0,3,3,3,3,2,2,2,3,8
1441,0,30G,2,MGM,0,4,3,2,2,6,1,3,3,2,0,2,0,0,0,3,3
1442,0,40G,2,MGM,0,3,2,3,2,4,1,2,2,1,2,1,1,1,1,1,9
1443,0,5060G,2,MGM,0,4,2,4,1,1,2,0,3,3,3,3,3,3,3,3,1
1444,1,5060G,2,MGM,0,4,2,3,1,1,2,0,3,3,3,3,3,3,3,3,9
1445,1,5060G,2,MGM,0,4,2,3,1,1,2,1,3,0,2,1,3,3,3,1,8
1446,1,5060G,2,MGM,0,3,1,5,3,3,1,2,0,0,1,1,3,0,0,0,9
1447,0,5060G,1,MGM,0,4,2,6,2,2,2,3,0,2,2,1,1,0,0,0,2
1448,1,40G,1,MGM,0,1,1,5,3,3,1,3,0,0,0,0,0,0,0,0,4
1449,1,30G,2,MGM,0,2,4,2,3,4,1,2,2,1,0,1,0,2,2,2,9
1450,0,5060G,2,Vender,0,3,2,5,2,3,2,1,2,3,2,3,2,3,3,2,3
1451,0,30G,2,Vender,0,1,1,3,2,6,1,,,,,,,,,,6
1452,1,5060G,2,MGM,0,2,5,1,1,6,2,1,2,3,2,2,2,1,1,3,7
1453,0,30G,1,MGM,0,3,3,5,2,4,1,2,0,1,0,0,0,0,0,1,8
1454,1,5060G,2,Vender,1,4,1,5,1,6,2,1,2,3,2,2,1,3,3,2,8
1455,0,30G,2,MGM,0,2,3,3,3,1,1,2,3,2,0,1,0,0,0,3,8
1456,0,5060G,2,MGM,0,3,3,5,2,5,2,0,3,3,3,3,3,3,3,3,8
1457,1,30G,2,MGM,0,1,3,4,1,1,2,3,3,2,1,2,0,3,3,2,5
1458,0,40G,2,MGM,0,3,2,4,2,1,1,2,1,2,2,2,2,2,2,1,1
1459,0,5060G,2,MGM,0,1,2,4,1,1,2,0,3,1,1,2,1,0,0,0,9
1460,0,40G,2,MGM,0,3,2,5,1,6,1,3,0,0,0,0,1,0,0,0,7
1461,0,30G,1,MGM,0,1,2,4,1,1,1,2,1,2,0,0,0,1,1,1,7
1462,0,5060G,2,MGM,0,3,2,2,2,5,2,2,1,2,0,0,3,0,0,3,9
1463,1,5060G,2,Vender,0,3,3,5,2,1,1,2,3,2,2,3,3,2,2,2,6
1464,0,40G,1,MGM,0,3,3,6,2,1,1,2,0,2,2,2,0,0,0,1,6
1465,1,5060G,2,MGM,0,3,2,5,2,6,1,1,2,2,2,2,3,2,2,3,8
1466,0,5060G,2,MGM,0,2,5,1,1,6,2,1,2,2,2,2,3,1,1,0,2
1467,0,5060G,2,MGM,0,2,5,2,1,6,2,2,0,1,1,0,1,1,1,0,7
1468,1,40G,2,Vender,0,3,3,3,2,5,2,2,0,1,2,2,1,0,0,1,8
1469,1,40G,2,Vender,0,3,3,4,2,5,2,2,1,1,2,2,2,1,1,2,4
1470,0,5060G,2,MGM,0,3,1,3,3,1,1,1,0,1,0,0,1,1,1,1,6
1471,0,5060G,2,MGM,1,3,1,3,3,1,1,1,0,1,0,0,1,1,1,1,8
1472,0,40G,2,MGM,0,3,1,5,2,2,1,1,1,1,2,2,2,0,0,1,6
1473,0,30G,1,MGM,0,1,2,4,2,4,1,3,0,1,0,0,0,0,0,2,3
1474,1,5060G,2,Vender,0,1,2,3,2,5,2,1,3,3,2,2,3,3,3,2,9
1475,1,5060G,2,MGM,0,3,2,7,1,1,2,1,3,2,2,2,3,3,3,1,4
1476,1,40G,1,Vender,0,3,3,4,2,3,1,2,0,1,1,2,1,2,2,3,8
1477,0,30G,1,Vender,0,4,4,4,1,6,1,3,0,0,0,0,0,0,0,1,9
1478,1,5060G,2,MGM,1,3,2,4,2,1,2,0,3,3,3,2,1,3,3,3,6
1479,1,40G,1,Vender,0,4,2,6,2,6,1,2,0,0,0,0,0,0,0,0,8
1480,1,5060G,2,Vender,0,3,3,5,2,6,1,1,3,3,3,3,3,3,3,3,6
1481,1,5060G,2,Vender,0,3,3,4,2,6,1,0,3,3,3,3,2,3,3,3,7
1482,0,5060G,2,MGM,0,3,2,2,1,6,2,2,0,0,0,0,3,0,0,0,5
1483,0,5060G,2,MGM,0,4,1,5,2,1,1,1,2,2,2,3,2,1,1,2,2
1484,0,5060G,2,MGM,0,3,1,5,1,1,2,1,2,3,2,2,3,3,3,2,9
1485,0,40G,2,MGM,0,3,3,4,2,6,2,1,1,1,0,1,2,0,1,1,2
1486,0,40G,2,MGM,0,3,1,5,1,1,1,2,2,2,2,3,2,3,3,2,5
1487,0,5060G,2,MGM,0,3,1,5,1,1,1,1,0,1,0,0,2,0,0,0,9
1488,0,30G,2,MGM,0,2,2,4,1,1,2,1,3,2,0,0,0,3,3,3,6
1489,0,5060G,2,MGM,0,2,1,4,2,4,1,1,3,2,1,0,3,0,1,1,9
1490,0,5060G,2,MGM,0,1,2,4,2,1,2,2,2,2,2,1,3,2,2,2,5
1491,0,40G,2,MGM,0,4,3,4,1,4,1,2,2,2,2,3,1,3,2,3,3
1492,0,5060G,2,MGM,0,3,2,3,1,1,2,0,3,3,1,1,1,3,3,3,2
1493,0,40G,1,MGM,0,4,2,6,2,3,1,2,0,2,1,1,0,0,0,0,8
1494,0,40G,2,Vender,0,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,9
1495,0,40G,2,MGM,0,3,2,4,2,1,2,3,1,0,1,1,1,0,0,0,2
1496,0,30G,1,MGM,0,3,2,3,2,6,1,3,1,2,0,0,0,1,2,2,9
1497,0,5060G,2,MGM,0,4,2,4,1,1,2,0,3,3,3,3,3,3,3,3,5
1498,0,40G,2,Vender,0,3,3,4,2,1,1,3,2,1,2,3,1,2,2,1,5
1499,0,5060G,2,MGM,0,4,2,5,2,1,2,1,1,3,3,3,2,2,2,1,2
1500,1,40G,2,MGM,0,3,3,2,2,6,1,2,3,2,2,3,3,3,3,2,3
1501,1,40G,2,Vender,0,3,1,5,2,5,1,2,3,2,3,3,1,3,3,2,8
1502,0,40G,1,MGM,0,4,2,4,2,1,1,1,0,3,3,3,0,1,1,3,7
1503,1,40G,2,MGM,0,3,2,2,1,6,2,3,0,0,0,0,1,0,0,0,6
1504,1,30G,2,MGM,0,3,2,3,4,5,1,2,3,2,1,1,0,0,1,2,7
1505,1,40G,2,MGM,0,3,2,3,2,6,2,2,0,1,2,2,1,0,0,1,6
1506,0,20G,1,MGM,0,3,2,5,2,6,1,0,3,3,0,1,0,1,1,3,1
1507,1,40G,1,MGM,0,3,3,4,2,5,2,3,0,0,0,3,3,0,0,0,8
1508,1,5060G,2,Vender,0,4,2,2,2,1,2,1,3,3,2,1,3,3,3,3,9
1509,1,40G,1,Vender,0,3,3,4,2,4,1,3,0,3,2,3,0,1,2,2,6
1510,0,5060G,2,MGM,0,3,3,4,2,5,2,2,0,1,2,1,2,2,2,0,7
1511,0,40G,2,Vender,0,3,5,5,1,6,1,1,3,2,2,3,2,2,2,3,5
1512,1,40G,2,Vender,0,3,2,4,2,1,2,2,2,1,2,2,2,2,2,2,2
1513,1,5060G,2,Vender,0,3,1,7,1,5,1,1,3,3,3,3,3,3,3,3,9
1514,0,5060G,2,MGM,0,4,1,7,1,1,1,0,3,3,2,3,1,2,2,3,1
1515,0,5060G,2,MGM,0,2,2,5,1,5,1,2,0,2,2,2,1,0,1,1,7
1516,0,5060G,2,MGM,0,2,2,3,2,5,1,0,2,2,2,2,2,1,1,2,3
1517,0,5060G,2,MGM,0,2,3,5,2,1,2,1,3,1,2,3,3,2,2,2,8
1518,1,5060G,2,MGM,0,3,3,3,2,3,2,1,1,2,2,3,2,2,2,3,7
1519,0,40G,2,MGM,0,4,1,5,2,5,1,2,0,0,1,1,2,0,0,0,4
1520,0,20G,2,MGM,0,1,2,5,2,6,2,0,3,3,0,2,0,3,3,3,7
1521,0,5060G,2,MGM,0,3,2,4,1,6,2,0,3,3,3,3,2,3,3,3,7
1522,0,5060G,2,MGM,0,4,1,4,2,3,1,0,2,2,2,3,3,3,3,2,3
1523,0,5060G,2,MGM,0,4,2,3,1,1,2,0,3,3,3,3,2,3,3,2,8
1524,0,40G,2,MGM,0,1,2,4,2,3,2,2,0,0,0,1,1,0,1,0,8
1525,0,5060G,2,MGM,0,3,2,4,4,1,1,1,0,1,1,1,1,2,2,1,6
1526,0,40G,2,MGM,0,2,5,3,1,6,1,3,0,0,1,1,0,0,1,1,2
1527,0,5060G,2,MGM,0,4,2,5,1,6,1,0,3,3,3,3,3,3,2,3,8
1528,0,5060G,2,MGM,0,3,2,5,2,1,2,1,1,2,1,1,1,0,0,0,7
1529,0,5060G,2,MGM,0,1,1,4,1,1,1,1,3,3,2,2,3,3,3,3,9
1530,0,5060G,2,MGM,0,2,5,2,1,6,1,1,3,3,3,3,3,3,3,3,7
1531,0,30G,2,MGM,0,3,2,4,4,6,1,2,3,1,0,1,0,3,3,2,5
1532,0,5060G,2,MGM,0,2,1,2,3,1,2,1,3,3,3,3,3,3,3,3,7
1533,0,30G,2,MGM,0,3,2,6,2,5,1,2,3,2,0,1,0,3,3,3,3
1534,0,5060G,2,MGM,0,1,2,4,1,6,1,1,1,2,1,0,3,2,2,3,4
1535,0,30G,2,MGM,0,4,4,3,1,5,1,2,3,1,0,1,2,3,3,2,2
1536,1,30G,2,MGM,0,3,3,3,2,3,1,2,2,1,0,1,0,3,3,0,6
1537,0,5060G,2,MGM,0,3,2,2,2,6,1,0,3,3,3,3,3,3,3,3,7
1538,0,5060G,2,MGM,0,3,1,4,3,1,1,1,2,3,2,3,2,3,3,3,7
1539,0,30G,2,Vender,0,3,2,4,2,1,2,3,1,0,0,0,0,0,0,2,3
1540,0,40G,2,MGM,0,3,2,4,1,1,2,0,0,3,2,0,0,3,3,1,7
1541,0,30G,2,MGM,0,4,3,5,4,5,2,2,1,0,0,1,2,0,0,0,6
1542,0,40G,2,Vender,0,3,2,3,1,2,1,3,0,0,0,0,0,1,1,1,8
1543,0,5060G,2,MGM,0,4,2,5,2,4,2,1,1,1,2,2,2,1,1,2,9
1544,1,5060G,2,Vender,0,3,1,6,1,1,2,0,3,3,3,2,3,3,3,3,4
1545,0,40G,2,Vender,0,4,2,4,2,6,1,3,0,0,0,0,1,0,0,0,4
1546,0,5060G,2,Vender,0,4,2,3,2,6,1,1,3,1,2,3,3,3,3,2,8
1547,1,40G,2,Vender,0,3,3,3,2,1,1,3,1,0,1,2,2,0,0,1,7
1548,0,5060G,2,Vender,0,3,1,3,2,1,1,1,2,3,2,1,2,1,1,2,3
1549,1,40G,2,Vender,0,3,3,3,1,5,1,2,2,1,1,2,1,0,0,3,8
1550,0,5060G,2,MGM,0,4,2,7,2,6,2,2,0,0,1,0,2,1,1,0,2
1551,0,5060G,2,MGM,0,2,5,2,1,6,1,0,3,3,3,3,3,3,3,3,7
1552,0,30G,1,MGM,0,1,1,4,1,1,1,3,1,0,0,0,0,0,1,2,9
1553,0,5060G,2,MGM,0,3,2,4,2,1,2,1,1,1,2,1,3,2,2,2,9
1554,0,5060G,2,MGM,0,4,3,3,2,6,1,0,2,2,2,2,3,2,2,2,7
1555,0,5060G,2,MGM,0,3,1,4,3,6,1,1,3,3,3,3,3,3,3,3,6
1556,0,5060G,2,MGM,0,3,2,5,3,5,2,1,2,3,2,3,2,3,3,3,8
1557,1,5060G,2,MGM,0,3,1,6,2,1,1,2,1,1,1,0,3,2,2,1,8
1558,0,5060G,2,MGM,0,1,2,4,1,4,1,1,2,2,2,2,2,0,0,2,6
1559,0,5060G,1,MGM,0,3,2,4,1,6,2,3,0,0,2,2,2,0,0,0,5
1560,0,5060G,2,MGM,0,3,2,6,1,6,2,1,2,2,2,3,3,3,2,2,6
1561,0,5060G,2,MGM,0,3,2,4,1,5,2,1,3,3,2,1,3,3,3,3,5
1562,0,5060G,2,MGM,0,3,2,3,1,1,1,0,3,3,2,2,3,2,2,2,1
1563,1,40G,2,MGM,0,1,2,7,2,5,1,3,0,0,0,0,2,0,0,0,7
1564,0,5060G,2,MGM,0,4,2,6,3,3,2,1,1,2,2,2,3,3,3,2,0
1565,0,40G,2,MGM,0,3,2,5,4,5,1,3,0,0,0,1,0,0,1,1,5
1566,0,30G,2,MGM,0,1,3,5,1,1,2,2,3,1,0,1,0,0,0,2,8
1567,0,30G,2,MGM,1,3,2,5,2,5,2,3,2,1,1,1,0,1,1,3,4
1568,0,30G,2,Vender,0,3,2,4,1,1,2,3,1,0,0,0,0,0,0,1,7
1569,0,5060G,1,MGM,0,3,1,2,2,4,1,1,0,3,3,3,0,2,2,1,7
1570,1,5060G,2,MGM,0,1,1,2,2,3,2,0,3,3,2,2,1,3,3,3,8
1571,0,5060G,2,MGM,0,3,2,4,2,1,2,1,3,2,3,1,2,3,3,2,7
1572,0,40G,2,MGM,0,3,1,5,2,6,1,3,0,0,0,0,0,0,0,0,1
1573,0,5060G,2,MGM,0,3,1,5,2,1,1,1,1,2,2,1,2,3,3,1,5
1574,0,5060G,2,MGM,0,2,5,1,1,6,2,0,2,3,3,2,0,3,3,2,2
1575,0,40G,2,MGM,0,1,2,3,1,4,1,2,1,0,1,2,2,1,1,0,6
1576,0,5060G,2,MGM,0,1,1,4,3,1,2,1,2,1,1,1,3,1,1,1,8
1577,0,5060G,2,MGM,0,2,2,4,2,1,2,0,1,2,1,0,0,0,0,1,8
1578,0,40G,2,MGM,0,3,2,5,4,1,2,2,3,2,2,2,2,1,1,2,5
1579,0,5060G,2,MGM,0,3,2,5,1,6,2,1,1,2,2,1,3,3,2,2,5
1580,0,5060G,2,MGM,0,3,2,5,2,5,1,1,1,2,2,1,2,2,2,3,8
1581,0,5060G,1,MGM,0,1,1,4,1,1,1,1,0,3,3,3,0,0,0,2,8
1582,0,5060G,2,MGM,0,4,1,4,2,1,2,1,1,1,1,1,3,1,1,1,8
1583,0,40G,2,Vender,0,3,3,3,2,1,2,2,0,0,0,0,0,0,0,1,3
1584,0,5060G,2,Vender,0,2,3,4,1,4,1,2,0,0,0,0,2,0,0,1,1
1585,0,5060G,2,MGM,0,2,1,5,1,1,2,2,1,1,0,0,2,1,1,0,1
1586,0,40G,2,MGM,0,4,3,4,1,1,2,2,2,1,2,2,3,1,1,2,7
1587,0,5060G,2,MGM,0,3,1,3,2,2,1,0,3,3,3,3,3,3,3,3,1
1588,1,5060G,1,Vender,0,1,2,4,2,1,2,2,0,3,3,3,0,1,1,2,9
1589,0,5060G,2,MGM,0,2,5,2,1,6,2,0,3,2,3,2,3,0,0,1,9
1590,0,5060G,1,MGM,0,1,2,7,1,1,2,2,1,2,3,1,0,1,1,1,3
1591,1,5060G,2,MGM,0,3,2,2,2,1,1,2,1,2,2,2,2,0,1,1,9
1592,1,30G,2,Vender,0,3,2,4,1,5,1,2,3,1,0,0,1,2,2,1,6
1593,0,30G,1,MGM,0,4,1,4,1,6,1,3,0,1,0,0,0,0,0,1,3
1594,0,30G,2,MGM,0,3,1,7,4,6,2,2,2,2,0,0,0,3,3,3,5
1595,1,40G,2,Vender,0,3,5,3,2,1,2,2,2,1,2,3,2,3,3,1,8
1596,0,40G,2,MGM,0,3,2,6,2,4,1,2,2,1,1,1,2,1,1,2,4
1597,0,40G,2,MGM,0,4,3,4,1,1,2,2,0,1,0,1,0,1,1,0,7
1598,0,5060G,2,MGM,0,1,1,5,2,1,1,0,2,3,3,3,3,3,3,3,1
1599,0,30G,2,MGM,0,4,2,5,1,4,1,1,3,2,0,2,0,2,2,3,1
1600,0,30G,2,Vender,0,1,1,4,1,6,1,2,2,0,0,0,0,1,1,1,0
1601,1,40G,2,Vender,0,2,2,4,1,5,1,2,1,0,1,0,1,0,1,2,4
1602,0,40G,2,MGM,0,3,2,3,2,5,1,3,1,1,1,1,1,1,1,1,5
1603,0,40G,2,Vender,0,3,1,5,2,1,1,3,1,0,1,1,1,2,2,1,2
1604,1,40G,2,MGM,0,4,2,7,1,6,1,2,1,1,0,0,0,0,1,1,4
1605,0,30G,2,Vender,0,3,1,4,2,1,1,2,2,1,0,0,0,1,1,3,3
1606,0,5060G,2,MGM,0,4,3,6,2,3,2,1,1,0,2,2,3,0,1,0,5
1607,0,5060G,2,MGM,0,4,1,4,1,1,2,2,1,2,2,1,2,3,3,2,9
1608,0,40G,1,Vender,0,1,2,6,1,4,1,3,0,1,2,2,0,1,1,0,2
1609,0,5060G,2,MGM,0,4,2,7,1,6,1,0,1,2,1,0,3,0,0,2,3
1610,0,5060G,2,MGM,0,4,4,4,1,3,1,0,3,3,3,3,3,3,3,3,9
1611,0,40G,2,MGM,0,3,3,5,1,6,2,2,1,1,0,1,1,2,2,2,6
1612,0,5060G,2,MGM,0,4,2,4,1,1,2,1,1,2,2,2,2,3,3,2,9
1613,0,40G,2,MGM,0,1,2,3,1,5,2,2,0,0,0,0,0,0,0,0,5
1614,0,5060G,2,MGM,0,1,2,4,1,1,2,1,3,3,3,3,2,1,1,3,9
1615,0,5060G,2,MGM,0,1,2,4,2,1,2,1,3,2,3,2,2,3,3,1,8
1616,0,5060G,2,MGM,0,3,1,5,1,1,1,1,1,3,2,3,3,3,2,3,6
1617,0,5060G,2,MGM,0,3,2,5,2,1,2,0,3,3,3,3,3,3,3,3,5
1618,0,5060G,1,MGM,0,3,2,4,2,1,2,3,0,1,2,2,1,0,0,0,4
1619,0,5060G,2,MGM,0,3,2,6,2,1,1,1,2,3,2,3,2,3,3,3,6
1620,0,40G,2,MGM,0,3,1,4,1,6,2,0,3,3,3,3,2,3,3,3,7
1621,0,40G,2,MGM,0,2,2,2,1,2,2,1,0,1,2,0,0,2,2,1,5
1622,0,30G,2,MGM,0,3,1,4,4,6,2,3,1,0,0,0,0,1,1,1,2
1623,0,40G,1,MGM,0,1,2,5,2,1,2,3,0,0,0,0,0,0,0,0,8
1624,1,20G,1,MGM,0,1,2,4,2,1,1,0,3,3,0,0,0,3,3,3,9
1625,0,5060G,1,MGM,0,1,2,4,2,3,2,2,0,3,3,3,0,0,0,0,6
1626,1,40G,2,MGM,0,3,2,3,2,5,1,2,1,0,1,1,2,0,1,1,8
1627,0,40G,1,MGM,0,1,3,4,1,6,1,3,0,0,0,0,0,0,0,0,6
1628,0,5060G,2,Vender,0,3,2,2,1,6,2,1,3,3,3,3,2,3,3,3,7
1629,1,30G,2,Vender,0,3,5,4,2,1,1,2,3,1,1,1,2,2,2,3,8
1630,0,20G,2,MGM,0,1,3,4,2,1,1,0,3,2,0,1,0,3,3,3,7
1631,0,5060G,2,MGM,0,3,3,4,2,1,1,0,3,3,3,3,3,3,2,3,7
1632,1,5060G,2,MGM,0,4,2,5,2,6,1,1,2,3,3,3,3,3,3,3,4
1633,0,40G,2,Vender,0,1,2,3,2,5,1,1,3,2,2,3,0,3,3,3,9
1634,0,5060G,2,MGM,0,2,2,4,2,6,2,,,,,,,,,,8
1635,0,30G,2,MGM,0,1,2,5,1,5,1,3,0,0,0,0,0,0,0,1,3
1636,0,40G,2,Vender,0,3,4,3,2,3,2,2,1,0,1,1,3,0,0,1,9
1637,0,40G,1,MGM,0,3,2,4,2,1,2,3,0,0,0,0,0,0,0,0,9
1638,1,5060G,2,Vender,0,1,3,2,2,6,2,2,1,1,1,2,2,1,1,1,9
1639,0,5060G,2,MGM,0,3,3,3,1,6,2,1,1,2,2,2,3,3,3,3,4
1640,0,5060G,2,MGM,0,4,2,3,2,2,2,1,2,3,2,0,0,0,0,3,5
1641,1,40G,2,Vender,0,3,4,3,1,1,1,2,1,1,2,2,1,2,2,3,3
1642,1,40G,1,MGM,0,3,1,5,2,4,2,3,0,1,0,0,0,0,0,0,9
1643,0,5060G,2,Vender,0,4,3,3,2,5,1,2,0,2,1,2,2,2,2,3,6
1644,0,40G,2,Vender,0,3,3,3,2,5,1,2,2,2,2,3,1,2,2,2,8
1645,0,5060G,2,Vender,0,3,3,3,2,4,1,1,1,2,2,2,2,2,2,2,5
1646,0,30G,2,Vender,0,3,2,3,2,6,1,2,3,2,2,2,1,2,2,1,9
1647,0,5060G,1,Vender,0,3,3,3,2,4,1,1,0,3,1,1,0,1,1,0,7
1648,1,5060G,2,MGM,0,2,5,3,2,6,1,1,3,3,3,3,2,3,3,3,6
1649,1,40G,2,MGM,0,3,3,4,1,6,2,2,2,0,2,3,2,2,2,1,4
1650,1,40G,2,MGM,0,2,3,4,3,3,2,2,1,2,2,3,2,1,1,3,3
1651,0,5060G,2,MGM,0,1,2,3,4,5,1,0,2,3,3,3,2,2,2,3,7
1652,1,5060G,2,MGM,0,1,3,5,2,1,1,1,2,2,2,3,3,2,2,2,9
1653,0,40G,2,MGM,0,2,2,7,2,6,2,3,1,1,1,1,0,1,2,1,2
1654,0,40G,2,MGM,0,2,2,6,1,5,1,1,3,2,2,3,3,0,0,3,2
1655,0,40G,2,MGM,0,3,1,7,3,2,1,2,0,0,0,0,1,0,0,0,0
1656,1,5060G,2,MGM,0,4,2,5,2,1,2,2,0,0,0,0,2,1,1,0,7
1657,0,5060G,2,MGM,0,3,3,4,2,5,1,1,2,2,3,3,3,3,3,3,9
1658,0,5060G,2,MGM,0,1,3,3,1,6,1,2,2,2,2,3,3,3,3,3,8
1659,1,5060G,2,MGM,0,1,5,5,2,1,1,2,1,3,2,1,2,0,0,1,9
1660,1,5060G,2,MGM,0,3,4,3,1,1,1,1,3,3,3,3,3,3,3,2,9
1661,1,30G,2,Vender,0,3,4,4,2,3,1,2,3,3,1,0,0,0,1,3,8
1662,1,30G,2,Vender,0,3,2,5,1,5,1,2,3,0,1,1,1,1,1,1,6
1663,0,30G,1,Vender,0,2,1,5,4,6,1,3,0,0,0,0,0,0,0,0,5
1664,1,40G,2,MGM,0,3,4,4,3,5,1,2,3,2,2,2,2,2,2,2,6
1665,0,30G,2,Vender,0,3,1,3,3,4,1,3,1,1,0,0,0,0,1,1,9
1666,1,30G,2,MGM,0,3,2,4,4,1,1,2,3,2,1,2,0,3,3,1,8
1667,0,40G,2,MGM,0,3,4,4,1,6,2,2,1,0,1,2,3,1,1,2,6
1668,0,30G,2,MGM,0,2,2,5,1,6,1,3,3,1,0,0,0,2,2,2,2
1669,0,40G,2,MGM,0,4,3,4,2,6,2,2,3,2,2,3,1,3,3,3,6
1670,1,40G,2,MGM,0,3,2,5,1,1,1,3,1,0,0,0,2,1,1,1,6
1671,0,30G,1,MGM,0,1,2,3,2,6,2,2,0,0,0,0,0,0,0,0,6
1672,1,30G,2,MGM,0,1,1,6,2,1,1,3,2,1,0,0,0,1,1,1,5
1673,0,40G,2,MGM,0,3,2,4,3,1,1,2,0,0,1,1,1,0,0,1,3
1674,0,40G,2,MGM,0,3,2,6,1,6,2,2,1,1,2,2,1,2,2,1,4
1675,1,5060G,2,MGM,0,4,2,3,1,6,1,2,0,0,0,1,2,0,0,1,9
1676,0,5060G,2,MGM,0,4,1,7,1,5,1,1,3,3,2,2,1,3,3,3,5
1677,0,5060G,2,MGM,0,3,2,3,1,5,2,1,3,3,3,2,2,2,2,3,5
1678,0,5060G,1,MGM,0,1,2,4,2,3,1,1,0,3,3,2,0,0,0,1,6
1679,0,5060G,2,MGM,0,4,2,3,3,5,2,0,2,2,1,1,2,3,3,2,6
1680,0,40G,2,MGM,1,3,2,7,2,6,2,1,1,1,2,2,1,2,2,3,1
1681,1,40G,2,Vender,1,2,2,3,4,6,1,2,1,1,1,2,2,1,1,1,0
1682,0,5060G,2,MGM,1,3,2,3,3,5,2,1,2,2,2,2,3,3,3,2,8
1683,1,30G,2,MGM,1,1,1,6,2,2,1,2,3,1,0,0,1,0,0,2,9
1684,1,40G,2,MGM,1,3,1,7,2,1,2,1,3,2,2,3,2,2,2,2,0
1685,0,5060G,2,MGM,3,1,2,4,2,1,2,1,3,2,3,3,3,3,3,2,5
1686,0,40G,2,MGM,4~,1,2,3,1,4,1,2,1,0,2,3,2,2,2,1,9
1687,1,40G,2,MGM,2,4,4,6,4,6,1,3,0,0,0,0,0,0,0,0,7
1688,1,5060G,2,MGM,1,3,3,6,3,5,1,2,3,3,3,3,3,1,1,3,9
1689,1,5060G,2,MGM,2,3,2,7,2,5,1,1,3,3,3,2,3,3,3,3,6
1690,1,5060G,2,MGM,4~,3,1,5,2,5,1,1,3,1,2,3,3,2,2,1,8
1691,0,5060G,2,MGM,4~,1,2,5,1,1,1,2,2,2,2,0,3,3,3,3,4
1692,1,40G,2,MGM,4~,1,1,3,1,1,1,2,1,0,0,0,2,0,1,2,9
1693,1,5060G,2,MGM,1,1,1,4,4,5,2,0,3,3,3,3,3,3,3,3,9
1694,0,5060G,2,MGM,4~,3,2,4,1,6,2,2,1,2,2,2,3,3,3,2,6
1695,0,5060G,2,MGM,1,4,2,4,2,4,2,1,2,1,2,0,3,2,2,3,7
1696,1,5060G,2,MGM,4~,4,2,4,2,4,2,0,3,3,3,3,2,2,2,3,6
1697,1,5060G,2,MGM,4~,3,1,4,1,6,1,1,2,3,3,2,3,3,3,2,5
1698,1,40G,1,MGM,4~,3,1,5,1,3,1,2,0,2,2,3,0,0,0,0,2
1699,0,5060G,2,MGM,3,1,5,3,1,1,2,1,2,3,2,3,2,3,3,2,5
1700,0,30G,2,MGM,2,2,2,3,1,5,2,2,1,0,0,0,0,0,0,0,1
1701,0,40G,2,MGM,2,1,1,7,2,1,2,3,0,0,0,0,0,0,0,0,5
1702,1,5060G,2,MGM,4~,1,2,5,2,1,1,2,1,1,2,3,3,2,2,2,3
1703,1,40G,2,MGM,4~,3,2,7,1,1,1,2,1,1,1,1,1,1,1,1,8
1704,0,5060G,2,MGM,4~,1,1,4,1,1,2,0,3,3,3,3,3,3,3,3,9
1705,1,40G,2,Vender,0,3,2,4,2,1,1,1,1,1,2,2,0,0,0,2,5
1706,0,5060G,2,MGM,4~,3,1,7,4,1,1,2,0,0,0,0,2,0,0,0,0
1707,1,5060G,2,MGM,4~,1,1,5,2,5,1,1,3,3,2,2,3,2,2,2,9
1708,0,5060G,2,MGM,4~,3,2,3,2,6,2,0,3,3,3,3,1,0,0,2,6
1709,0,40G,2,MGM,4~,3,2,5,3,1,1,2,0,0,0,0,1,0,0,0,3
1710,1,40G,2,MGM,4~,3,2,4,2,1,1,2,0,0,0,0,1,0,0,0,5
1711,1,5060G,2,MGM,3,2,3,5,3,6,2,1,1,1,2,0,3,2,2,1,9
1712,0,5060G,2,MGM,2,2,5,1,1,6,2,1,3,3,3,2,2,3,3,3,1
1713,0,5060G,2,MGM,4~,1,1,4,3,6,2,1,0,0,0,0,3,0,0,0,4
1714,1,5060G,2,MGM,2,1,2,4,1,1,1,1,2,3,2,3,3,3,3,3,3
1715,0,40G,2,MGM,3,2,2,6,2,5,2,2,1,0,1,0,2,1,1,1,0
1716,0,40G,2,MGM,3,3,2,7,3,3,1,2,1,0,1,1,2,0,1,1,3
